author,emojis,date
Bruna,":information_desk_person:","Saturday, September 10, 2016"
Jefferson,":pensive:","Sunday, September 11, 2016"
Bruna,":pensive:","Sunday, September 11, 2016"
Jefferson,":scream:","Sunday, September 11, 2016"
Bruna,":sleeping:","Sunday, September 11, 2016"
Bruna,":confounded:","Sunday, September 11, 2016"
Bruna,":kissing_heart:","Sunday, September 11, 2016"
Jefferson,":kissing_heart:","Sunday, September 11, 2016"
Bruna,":stuck_out_tongue_closed_eyes:","Sunday, September 11, 2016"
Bruna,":relieved:","Sunday, September 11, 2016"
Bruna,":mask:","Sunday, September 11, 2016"
Bruna,":blush:","Sunday, September 11, 2016"
Bruna,":speak_no_evil:","Sunday, September 11, 2016"
Bruna,":speak_no_evil:","Sunday, September 11, 2016"
Bruna,":disappointed:","Sunday, September 11, 2016"
Jefferson,":disappointed:","Sunday, September 11, 2016"
Bruna,":tada:","Sunday, September 11, 2016"
Bruna,":kissing_heart:,:kissing_heart:","Sunday, September 11, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Sunday, September 11, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Sunday, September 11, 2016"
Bruna,":no_mouth:","Sunday, September 11, 2016"
Jefferson,":smirk:","Sunday, September 11, 2016"
Bruna,":relieved:","Sunday, September 11, 2016"
Bruna,":relieved:","Sunday, September 11, 2016"
Bruna,":eyes:","Sunday, September 11, 2016"
Bruna,":eyes:,:eyes:,:eyes:,:eyes:,:eyes:,:eyes:,:eyes:,:eyes:","Sunday, September 11, 2016"
Jefferson,":scream:","Sunday, September 11, 2016"
Bruna,":speak_no_evil:","Sunday, September 11, 2016"
Bruna,":sob:","Sunday, September 11, 2016"
Bruna,":sob:","Monday, September 12, 2016"
Bruna,":relaxed:","Monday, September 12, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, September 12, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, September 12, 2016"
Bruna,":heart_eyes:","Monday, September 12, 2016"
Bruna,":heart:","Monday, September 12, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, September 12, 2016"
Bruna,":relaxed:","Monday, September 12, 2016"
Bruna,":kissing_heart:","Monday, September 12, 2016"
Bruna,":relaxed:","Monday, September 12, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, September 12, 2016"
Jefferson,":kissing_heart:","Monday, September 12, 2016"
Jefferson,":scream:","Monday, September 12, 2016"
Bruna,":scream:,:scream:,:scream:,:scream:","Monday, September 12, 2016"
Bruna,":speak_no_evil:","Monday, September 12, 2016"
Bruna,":relieved:","Monday, September 12, 2016"
Bruna,":eyes:","Monday, September 12, 2016"
Bruna,":eyes:","Monday, September 12, 2016"
Bruna,":new_moon_with_face:","Monday, September 12, 2016"
Jefferson,":laughing:","Monday, September 12, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Tuesday, September 13, 2016"
Bruna,":relaxed:","Tuesday, September 13, 2016"
Bruna,":kissing_heart:","Tuesday, September 13, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Tuesday, September 13, 2016"
Jefferson,":scream:,:scream:,:scream:,:scream:","Tuesday, September 13, 2016"
Bruna,":cold_sweat:","Tuesday, September 13, 2016"
Bruna,":yum:","Tuesday, September 13, 2016"
Bruna,":kissing_heart:","Tuesday, September 13, 2016"
Jefferson,":couple_with_heart:","Tuesday, September 13, 2016"
Bruna,":heart:","Tuesday, September 13, 2016"
Bruna,":see_no_evil:","Tuesday, September 13, 2016"
Bruna,":heart_eyes:","Tuesday, September 13, 2016"
Bruna,":clap:,:clap:,:clap:,:clap:","Tuesday, September 13, 2016"
Bruna,":heart:","Tuesday, September 13, 2016"
Bruna,":tada:","Tuesday, September 13, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Tuesday, September 13, 2016"
Bruna,":kissing_heart:","Wednesday, September 14, 2016"
Bruna,":heart:","Wednesday, September 14, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, September 14, 2016"
Bruna,":heart:","Wednesday, September 14, 2016"
Bruna,":relieved:","Wednesday, September 14, 2016"
Bruna,":relieved:","Wednesday, September 14, 2016"
Bruna,":kissing_heart:","Wednesday, September 14, 2016"
Bruna,":kissing_heart:","Wednesday, September 14, 2016"
Bruna,":kissing_heart:","Wednesday, September 14, 2016"
Bruna,":blush:","Wednesday, September 14, 2016"
Bruna,":speak_no_evil:","Wednesday, September 14, 2016"
Jefferson,":rage:","Wednesday, September 14, 2016"
Bruna,":heart:,:gun:","Wednesday, September 14, 2016"
Bruna,":kissing_heart:","Wednesday, September 14, 2016"
Bruna,":new_moon_with_face:","Wednesday, September 14, 2016"
Bruna,":pensive:","Wednesday, September 14, 2016"
Bruna,":tada:","Wednesday, September 14, 2016"
Jefferson,":scream:","Wednesday, September 14, 2016"
Bruna,":tada:","Wednesday, September 14, 2016"
Bruna,":tada:","Wednesday, September 14, 2016"
Bruna,":heart_eyes:","Wednesday, September 14, 2016"
Bruna,":kissing_heart:","Wednesday, September 14, 2016"
Bruna,":heart:,:heart:,:heart:,:heart:,:heart:,:heart:,:heart:,:heart:,:heart:,:heart:,:heart:,:heart:,:heart:,:heart:","Wednesday, September 14, 2016"
Bruna,":heart:","Wednesday, September 14, 2016"
Bruna,":relaxed:,:relaxed:,:relaxed:,:relaxed:","Wednesday, September 14, 2016"
Bruna,":see_no_evil:","Wednesday, September 14, 2016"
Jefferson,":slightly_smiling_face:","Wednesday, September 14, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, September 15, 2016"
Bruna,":heart:","Thursday, September 15, 2016"
Bruna,":eyes:","Thursday, September 15, 2016"
Bruna,":disappointed:","Thursday, September 15, 2016"
Bruna,":relaxed:","Thursday, September 15, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, September 15, 2016"
Bruna,":relaxed:","Thursday, September 15, 2016"
Bruna,":relaxed:","Thursday, September 15, 2016"
Bruna,":kissing_heart:","Thursday, September 15, 2016"
Bruna,":heart_eyes:","Thursday, September 15, 2016"
Bruna,":speak_no_evil:","Thursday, September 15, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, September 15, 2016"
Bruna,":heart:","Friday, September 16, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Friday, September 16, 2016"
Bruna,":relaxed:,:kissing_heart:","Friday, September 16, 2016"
Bruna,":kissing_heart:","Friday, September 16, 2016"
Bruna,":relaxed:","Friday, September 16, 2016"
Bruna,":kissing_heart:","Friday, September 16, 2016"
Bruna,":heart:,:heart:,:heart:,:heart:","Friday, September 16, 2016"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:","Friday, September 16, 2016"
Bruna,":sweat:","Friday, September 16, 2016"
Bruna,":pensive:","Saturday, September 17, 2016"
Bruna,":sleeping:","Saturday, September 17, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Saturday, September 17, 2016"
Bruna,":kissing_heart:,:kissing_heart:","Saturday, September 17, 2016"
Jefferson,":sob:","Saturday, September 17, 2016"
Bruna,":scream:,:scream:,:scream:","Saturday, September 17, 2016"
Bruna,":heart_eyes:","Saturday, September 17, 2016"
Bruna,":heart:","Saturday, September 17, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Saturday, September 17, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Saturday, September 17, 2016"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:","Sunday, September 18, 2016"
Bruna,":kissing_heart:","Sunday, September 18, 2016"
Bruna,":heart_eyes:","Sunday, September 18, 2016"
Bruna,":heart_eyes:","Sunday, September 18, 2016"
Bruna,":tada:,:tada:","Sunday, September 18, 2016"
Bruna,":heart:","Sunday, September 18, 2016"
Bruna,":eyes:","Sunday, September 18, 2016"
Bruna,":kissing_heart:","Sunday, September 18, 2016"
Jefferson,":kissing_heart:,:kissing_heart:","Sunday, September 18, 2016"
Bruna,":pensive:","Sunday, September 18, 2016"
Bruna,":scream:","Sunday, September 18, 2016"
Bruna,":new_moon_with_face:","Sunday, September 18, 2016"
Bruna,":relaxed:","Sunday, September 18, 2016"
Bruna,":speak_no_evil:","Sunday, September 18, 2016"
Bruna,":tada:,:tada:","Sunday, September 18, 2016"
Bruna,":flushed:","Sunday, September 18, 2016"
Bruna,":relaxed:","Sunday, September 18, 2016"
Bruna,":relaxed:","Sunday, September 18, 2016"
Bruna,":kissing_heart:","Sunday, September 18, 2016"
Bruna,":relaxed:","Sunday, September 18, 2016"
Bruna,":eyes:","Sunday, September 18, 2016"
Jefferson,":wink:","Sunday, September 18, 2016"
Jefferson,":kissing_heart:","Sunday, September 18, 2016"
Bruna,":kissing_heart:","Sunday, September 18, 2016"
Jefferson,":sleepy:","Sunday, September 18, 2016"
Bruna,":grimacing:","Sunday, September 18, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Sunday, September 18, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Sunday, September 18, 2016"
Bruna,":relaxed:","Sunday, September 18, 2016"
Jefferson,":scream:","Sunday, September 18, 2016"
Bruna,":see_no_evil:","Sunday, September 18, 2016"
Bruna,":heart:","Sunday, September 18, 2016"
Bruna,":unamused:","Sunday, September 18, 2016"
Bruna,":tada:,:tada:,:tada:","Sunday, September 18, 2016"
Bruna,":relaxed:","Monday, September 19, 2016"
Bruna,":neutral_face:","Monday, September 19, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, September 19, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, September 19, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, September 19, 2016"
Bruna,":heart_eyes:","Monday, September 19, 2016"
Bruna,":smirk:","Monday, September 19, 2016"
Bruna,":relaxed:","Monday, September 19, 2016"
Jefferson,":speak_no_evil:","Monday, September 19, 2016"
Bruna,":speak_no_evil:","Monday, September 19, 2016"
Jefferson,":wink:","Monday, September 19, 2016"
Bruna,":eyes:","Monday, September 19, 2016"
Bruna,":grin:","Monday, September 19, 2016"
Jefferson,":grin:","Monday, September 19, 2016"
Bruna,":kissing_heart:","Monday, September 19, 2016"
Jefferson,":kissing_heart:","Monday, September 19, 2016"
Bruna,":pensive:","Monday, September 19, 2016"
Bruna,":raised_hands:,:raised_hands:,:raised_hands:,:raised_hands:,:raised_hands:,:raised_hands:,:raised_hands:","Monday, September 19, 2016"
Bruna,":kissing_heart:","Monday, September 19, 2016"
Bruna,":disappointed:","Monday, September 19, 2016"
Bruna,":heart:","Monday, September 19, 2016"
Bruna,":sob:","Monday, September 19, 2016"
Bruna,":heart_eyes:","Tuesday, September 20, 2016"
Jefferson,":fire:","Tuesday, September 20, 2016"
Bruna,":fire:,:fire:,:fire:","Tuesday, September 20, 2016"
Bruna,":new_moon_with_face:","Tuesday, September 20, 2016"
Bruna,":speak_no_evil:","Tuesday, September 20, 2016"
Bruna,":eyes:","Tuesday, September 20, 2016"
Bruna,":stuck_out_tongue_closed_eyes:","Tuesday, September 20, 2016"
Bruna,":eyes:","Tuesday, September 20, 2016"
Bruna,":see_no_evil:,:eyes:","Tuesday, September 20, 2016"
Bruna,":white_check_mark:","Tuesday, September 20, 2016"
Bruna,":wink:","Tuesday, September 20, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Tuesday, September 20, 2016"
Bruna,":heart:","Tuesday, September 20, 2016"
Jefferson,":sleepy:","Tuesday, September 20, 2016"
Bruna,":kissing_heart:","Tuesday, September 20, 2016"
Bruna,":fearful:","Tuesday, September 20, 2016"
Bruna,":fearful:","Tuesday, September 20, 2016"
Bruna,":eyes:","Tuesday, September 20, 2016"
Bruna,":relaxed:","Tuesday, September 20, 2016"
Bruna,":scream:,:scream:,:scream:,:scream:,:scream:,:scream:,:scream:","Tuesday, September 20, 2016"
Jefferson,":cry:","Tuesday, September 20, 2016"
Bruna,":heart_eyes:","Tuesday, September 20, 2016"
Bruna,":sob:","Tuesday, September 20, 2016"
Bruna,":sob:","Tuesday, September 20, 2016"
Bruna,":sob:","Tuesday, September 20, 2016"
Bruna,":kissing_heart:","Tuesday, September 20, 2016"
Bruna,":heart_eyes:","Tuesday, September 20, 2016"
Bruna,":yellow_heart:","Tuesday, September 20, 2016"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:","Tuesday, September 20, 2016"
Bruna,":relaxed:","Tuesday, September 20, 2016"
Jefferson,":kissing_heart:","Wednesday, September 21, 2016"
Bruna,":heart:","Wednesday, September 21, 2016"
Jefferson,":couple:","Wednesday, September 21, 2016"
Bruna,":heart:,:heart:,:heart:,:heart:,:heart:,:heart:,:heart:,:heart:,:heart:","Wednesday, September 21, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, September 21, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:heart_eyes:,:heart_eyes:,:kissing_heart:,:kissing_heart:","Wednesday, September 21, 2016"
Bruna,":relaxed:","Wednesday, September 21, 2016"
Bruna,":kissing_heart:","Wednesday, September 21, 2016"
Bruna,":heart_eyes:","Wednesday, September 21, 2016"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:","Wednesday, September 21, 2016"
Bruna,":kissing_heart:","Wednesday, September 21, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, September 22, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, September 22, 2016"
Bruna,":confounded:","Thursday, September 22, 2016"
Bruna,":confounded:,:confounded:,:confounded:,:confounded:,:confounded:,:confounded:","Thursday, September 22, 2016"
Bruna,":scream:,:scream:,:scream:,:scream:,:scream:,:scream:,:scream:","Thursday, September 22, 2016"
Bruna,":scream:,:scream:,:scream:","Thursday, September 22, 2016"
Bruna,":flushed:","Thursday, September 22, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, September 22, 2016"
Bruna,":kissing_heart:","Thursday, September 22, 2016"
Bruna,":pensive:","Thursday, September 22, 2016"
Bruna,":pensive:","Thursday, September 22, 2016"
Bruna,":sweat:","Thursday, September 22, 2016"
Bruna,":cry:","Thursday, September 22, 2016"
Jefferson,":kissing_heart:","Thursday, September 22, 2016"
Bruna,":kissing_heart:","Thursday, September 22, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, September 22, 2016"
Bruna,":relaxed:","Thursday, September 22, 2016"
Bruna,":pensive:","Thursday, September 22, 2016"
Jefferson,":blush:","Thursday, September 22, 2016"
Bruna,":kissing_heart:","Thursday, September 22, 2016"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:","Thursday, September 22, 2016"
Bruna,":clap:,:clap:,:clap:","Thursday, September 22, 2016"
Bruna,":kissing_heart:","Thursday, September 22, 2016"
Bruna,":kissing_heart:","Thursday, September 22, 2016"
Jefferson,":scream:","Thursday, September 22, 2016"
Bruna,":relieved:","Thursday, September 22, 2016"
Bruna,":relaxed:,:relaxed:,:relaxed:","Thursday, September 22, 2016"
Bruna,":tada:","Thursday, September 22, 2016"
Bruna,":pensive:","Thursday, September 22, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, September 22, 2016"
Jefferson,":scream:","Thursday, September 22, 2016"
Bruna,":speak_no_evil:,:speak_no_evil:,:speak_no_evil:,:speak_no_evil:,:speak_no_evil:,:speak_no_evil:","Thursday, September 22, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, September 22, 2016"
Bruna,":heart_eyes:","Thursday, September 22, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Friday, September 23, 2016"
Bruna,":tada:","Friday, September 23, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Friday, September 23, 2016"
Bruna,":sob:","Friday, September 23, 2016"
Bruna,":sob:","Friday, September 23, 2016"
Bruna,":sob:","Friday, September 23, 2016"
Bruna,":relieved:","Sunday, September 25, 2016"
Bruna,":relieved:","Sunday, September 25, 2016"
Bruna,":heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:,:heart_eyes:","Monday, September 26, 2016"
Bruna,":eyes:","Monday, September 26, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, September 26, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, September 26, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Monday, September 26, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:relaxed:","Monday, September 26, 2016"
Bruna,":relaxed:","Monday, September 26, 2016"
Bruna,":kissing_heart:","Monday, September 26, 2016"
Jefferson,":disappointed:","Monday, September 26, 2016"
Jefferson,":disappointed:,:disappointed:,:disappointed:,:disappointed:","Monday, September 26, 2016"
Bruna,":heart:","Monday, September 26, 2016"
Bruna,":kissing_heart:","Monday, September 26, 2016"
Jefferson,":heart_eyes:","Monday, September 26, 2016"
Jefferson,":disappointed:","Monday, September 26, 2016"
Jefferson,":heart_eyes:","Monday, September 26, 2016"
Bruna,":relaxed:","Monday, September 26, 2016"
Jefferson,":kissing_heart:","Monday, September 26, 2016"
Bruna,":pensive:","Monday, September 26, 2016"
Jefferson,":rage:","Monday, September 26, 2016"
Bruna,":heart_eyes:","Monday, September 26, 2016"
Bruna,":heart_eyes:","Monday, September 26, 2016"
Jefferson,":scream:","Monday, September 26, 2016"
Jefferson,":sob:","Monday, September 26, 2016"
Bruna,":stuck_out_tongue_closed_eyes:","Tuesday, September 27, 2016"
Bruna,":sleeping:","Tuesday, September 27, 2016"
Bruna,":relaxed:","Tuesday, September 27, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Tuesday, September 27, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Tuesday, September 27, 2016"
Bruna,":relieved:","Tuesday, September 27, 2016"
Bruna,":sob:","Tuesday, September 27, 2016"
Bruna,":heart_eyes:","Tuesday, September 27, 2016"
Bruna,":tada:","Wednesday, September 28, 2016"
Bruna,":relaxed:","Wednesday, September 28, 2016"
Jefferson,":pensive:","Wednesday, September 28, 2016"
Bruna,":fire:,:smirk:","Wednesday, September 28, 2016"
Bruna,":heart_eyes:","Wednesday, September 28, 2016"
Bruna,":relaxed:","Wednesday, September 28, 2016"
Bruna,":relieved:,:relieved:,:relieved:","Wednesday, September 28, 2016"
Bruna,":heart_eyes:","Wednesday, September 28, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, September 28, 2016"
Bruna,":heart:","Wednesday, September 28, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Wednesday, September 28, 2016"
Bruna,":sleeping:","Wednesday, September 28, 2016"
Jefferson,":heart_eyes:","Wednesday, September 28, 2016"
Jefferson,":smile:","Wednesday, September 28, 2016"
Bruna,":heart_eyes:","Wednesday, September 28, 2016"
Jefferson,":heart:","Wednesday, September 28, 2016"
Bruna,":heart_eyes:","Thursday, September 29, 2016"
Bruna,":kissing_heart:,:kissing_heart:,:kissing_heart:","Thursday, September 29, 2016"
Bruna,":kissing_heart:","Thursday, September 29, 2016"
Bruna,":heart_eyes:","Thursday, September 29, 2016"
Jefferson,":heart_eyes:","Thursday, September 29, 2016"
Bruna,":raised_hands:","Thursday, September 29, 2016"
Bruna,":clap:,:clap:,:clap:,:clap:,:clap:,:clap:","Friday, September 30, 2016"
Jefferson,":scream:","Friday, September 30, 2016"
Bruna,":flushed:","Friday, September 30, 2016"
Bruna,":eyes:","Friday, September 30, 2016"
Jefferson,":dog:","Friday, September 30, 2016"
Jefferson,":stuck_out_tongue:","Friday, September 30, 2016"
Bruna,":heart:","Friday, September 30, 2016"
Bruna,":heart:","Friday, September 30, 2016"
Jefferson,":kissing_heart:,:kissing_heart:,:kissing_heart:","Friday, September 30, 2016"
